tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,date_time,jpg_url,breed,confident_level,dog_stage
812709060537683968,2016-12-24,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10.0,Brandi,6102,1332,9384024,147172,2016-12-24 17:18:34,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,puppo
812466873996607488,2016-12-24,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10.0,Mary,7360,1771,9384024,147172,2016-12-24 01:16:12,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane,0.0782055,puppo
812372279581671427,2016-12-23,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10.0,Moe,12591,3361,9384024,147172,2016-12-23 19:00:19,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,puppo
811985624773361665,2016-12-22,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10.0,Ted,6726,1289,9384024,147172,2016-12-22 17:23:53,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,puppo
811744202451197953,2016-12-22,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10.0,Halo,6981,1441,9384024,147172,2016-12-22 01:24:33,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.38608200000000004,puppo
811627233043480576,2016-12-21,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10.0,Augie,11761,2790,9384024,147172,2016-12-21 17:39:46,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,puppo
811386762094317568,2016-12-21,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10.0,Craig,19297,5860,9384024,147172,2016-12-21 01:44:13,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,puppo
810984652412424192,2016-12-19,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",3.0,10.0,Sam,4910,1300,9384024,147172,2016-12-19 23:06:23,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.8713420000000001,puppo
810896069567610880,2016-12-19,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10.0,Hunter,8300,1608,9384024,147172,2016-12-19 17:14:23,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,puppo
805826884734976000,2016-12-05,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10.0,Duke,6080,1686,9384024,147172,2016-12-05 17:31:15,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,puppo
789268448748703744,2016-10-21,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,10.0,Stella,8419,2395,9384025,147172,2016-10-21 00:53:56,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,puppo
759047813560868866,2016-07-29,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,"https://twitter.com/dog_rates/status/759047813560868866/photo/1,https://twitter.com/dog_rates/status/759047813560868866/photo/1",11.0,10.0,Spencer,5917,1804,9384024,147172,2016-07-29 15:27:55,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,Labrador_retriever,0.778546,puppo
788908386943430656,2016-10-20,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,10.0,Lucy,25286,11407,9384025,147172,2016-10-20 01:03:11,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,golden_retriever,0.0340897,puppo
770772759874076672,2016-08-30,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11.0,10.0,Sebastian,4747,1298,9384024,147172,2016-08-30 23:58:40,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,0.9795149999999999,puppo
770414278348247044,2016-08-30,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11.0,10.0,Al,5775,1886,9384024,147172,2016-08-30 00:14:12,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,golden_retriever,0.0535696,puppo
770293558247038976,2016-08-29,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10.0,10.0,Jackson,5691,1321,9384024,147172,2016-08-29 16:14:30,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,Italian_greyhound,0.931668,puppo
770069151037685760,2016-08-29,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10.0,10.0,Carbon,6935,2084,9384024,147172,2016-08-29 01:22:47,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Boston_bull,0.414965,puppo
769940425801170949,2016-08-28,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12.0,10.0,Klein,28530,8635,9384024,147172,2016-08-28 16:51:16,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature_pinscher,0.796313,puppo
769695466921623552,2016-08-28,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13.0,10.0,Titan,5872,1526,9384024,147172,2016-08-28 00:37:54,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117,puppo
770787852854652928,2016-08-31,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10.0,10.0,Winston,4477,1079,9384024,147172,2016-08-31 00:58:39,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,Bernese_mountain_dog,0.787812,puppo
769212283578875904,2016-08-26,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12.0,10.0,DonDon,4963,1571,9384024,147172,2016-08-26 16:37:54,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden_retriever,0.16653800000000002,puppo
768855141948723200,2016-08-25,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11.0,10.0,Jesse,3827,807,9384024,147172,2016-08-25 16:58:45,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,0.7202189999999999,puppo
768609597686943744,2016-08-25,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10.0,10.0,Lou,3756,1073,9384024,147172,2016-08-25 00:43:02,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,0.183283,puppo
768596291618299904,2016-08-24,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,10.0,Oakley,4617,1168,9384024,147172,2016-08-24 23:50:10,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,Great_Pyrenees,0.729745,puppo
768473857036525572,2016-08-24,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,10.0,Chevy,12456,3098,9384024,147172,2016-08-24 15:43:39,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,Labrador_retriever,0.73917,puppo
767754930266464257,2016-08-22,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11.0,10.0,Philbert,14545,4862,9384024,147172,2016-08-22 16:06:54,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla,0.307794,puppo
767500508068192258,2016-08-21,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12.0,10.0,Louie,6852,2099,9384024,147172,2016-08-21 23:15:55,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow,0.483228,puppo
768970937022709760,2016-08-26,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://twitter.com/dog_rates/status/768970937022709760/video/1,12.0,10.0,Kirby,13060,5864,9384024,147172,2016-08-26 00:38:52,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,Pomeranian,0.182358,puppo
767122157629476866,2016-08-20,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,"https://twitter.com/dog_rates/status/767122157629476866/photo/1,https://twitter.com/dog_rates/status/767122157629476866/photo/1",13.0,10.0,Rupert,9294,2577,9384024,147172,2016-08-20 22:12:29,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,toy_poodle,0.873841,puppo
771102124360998913,2016-08-31,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12.0,10.0,Charlie,5697,1299,9384024,147172,2016-08-31 21:47:27,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,Labrador_retriever,0.568789,puppo
771380798096281600,2016-09-01,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",11.0,10.0,Fizz,9653,4547,9384024,147172,2016-09-01 16:14:48,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,0.503728,puppo
773547596996571136,2016-09-07,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10.0,Chelsea,20251,5578,9384024,147172,2016-09-07 15:44:53,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,puppo
773308824254029826,2016-09-06,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,10.0,Bungalo,21320,6798,9384024,147172,2016-09-06 23:56:05,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Labrador_retriever,0.15140599999999999,puppo
773247561583001600,2016-09-06,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10.0,Chip,8632,2947,9384024,147172,2016-09-06 19:52:39,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,miniature_pinscher,0.08336879999999999,puppo
773191612633579521,2016-09-06,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12.0,10.0,Grey,9131,3725,9384024,147172,2016-09-06 16:10:20,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Blenheim_spaniel,0.427766,puppo
772877495989305348,2016-09-05,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10.0,,7848,3516,9384446,147176,2016-09-05 19:22:09,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,Norwegian_elkhound,0.138523,puppo
772826264096874500,2016-09-05,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10.0,Roosevelt,7343,2158,9384024,147172,2016-09-05 15:58:34,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.915351,puppo
771136648247640064,2016-09-01,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11.0,10.0,Dixie,8390,2662,9384024,147172,2016-09-01 00:04:38,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,golden_retriever,0.297402,puppo
772581559778025472,2016-09-04,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10.0,10.0,a,5940,1552,9384024,147172,2016-09-04 23:46:12,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,Newfoundland,0.574345,puppo
772152991789019136,2016-09-03,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",10.0,10.0,,3489,1031,9384024,147172,2016-09-03 19:23:13,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden_retriever,0.275318,puppo
772117678702071809,2016-09-03,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12.0,10.0,Jack,3456,669,9384024,147172,2016-09-03 17:02:54,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,Labrador_retriever,0.21782100000000001,puppo
772114945936949249,2016-09-03,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10.0,10.0,Finn,2517,429,9384024,147172,2016-09-03 16:52:02,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Chihuahua,0.803293,puppo
772102971039580160,2016-09-03,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11.0,10.0,Penny,3658,843,9384024,147172,2016-09-03 16:04:27,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Pembroke,0.54178,puppo
771770456517009408,2016-09-02,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10.0,Davey,10910,3078,9384024,147172,2016-09-02 18:03:10,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,puppo
771500966810099713,2016-09-02,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12.0,10.0,Dakota,7574,2380,9384024,147172,2016-09-02 00:12:18,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,Labrador_retriever,0.833952,puppo
772193107915964416,2016-09-03,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10.0,Willem,5527,1261,9384024,147172,2016-09-03 22:02:38,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.36794499999999997,puppo
766793450729734144,2016-08-20,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10.0,10.0,Rufus,4618,1226,9384024,147172,2016-08-20 00:26:19,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,0.451697,puppo
766693177336135680,2016-08-19,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11.0,10.0,Brudge,3678,710,9384024,147172,2016-08-19 17:47:52,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,Doberman,0.948355,puppo
766423258543644672,2016-08-18,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",9.0,10.0,Shadoe,5490,1423,9384024,147172,2016-08-18 23:55:18,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,0.9958229999999999,puppo
761292947749015552,2016-08-04,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,https://twitter.com/dog_rates/status/761292947749015552/photo/1,11.0,10.0,Bonaparte,4068,985,9384024,147172,2016-08-04 20:09:17,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,standard_poodle,0.6608930000000001,puppo
761227390836215808,2016-08-04,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,https://twitter.com/dog_rates/status/761227390836215808/photo/1,10.0,10.0,Albert,4833,1404,9384024,147172,2016-08-04 15:48:47,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,French_bulldog,0.280802,puppo
761004547850530816,2016-08-04,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,https://twitter.com/dog_rates/status/761004547850530816/photo/1,11.0,10.0,Bo,10343,3161,9384024,147172,2016-08-04 01:03:17,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,golden_retriever,0.735163,puppo
760893934457552897,2016-08-03,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,https://twitter.com/dog_rates/status/760893934457552897/photo/1,11.0,10.0,Wishes,3473,871,9384024,147172,2016-08-03 17:43:45,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,Blenheim_spaniel,0.11399200000000001,puppo
760656994973933572,2016-08-03,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,"https://twitter.com/dog_rates/status/760656994973933572/photo/1,https://twitter.com/dog_rates/status/760656994973933572/photo/1",11.0,10.0,Rose,6016,1703,9384024,147172,2016-08-03 02:02:14,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,golden_retriever,0.760546,puppo
760539183865880579,2016-08-02,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,"https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1",12.0,10.0,Atlas,6889,3255,9384024,147172,2016-08-02 18:14:06,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,Samoyed,0.9880129999999999,puppo
761334018830917632,2016-08-04,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,https://twitter.com/dog_rates/status/761334018830917632/photo/1,10.0,10.0,Bruce,4688,1314,9384024,147172,2016-08-04 22:52:29,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,Norwegian_elkhound,0.8229360000000001,puppo
760290219849637889,2016-08-02,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,https://twitter.com/dog_rates/status/760290219849637889/video/1,13.0,10.0,Rocco,24398,10358,9384024,147172,2016-08-02 01:44:48,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,Old_English_sheepdog,0.3022,puppo
759793422261743616,2016-07-31,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll","https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",12.0,10.0,Maggie,5435,1732,9384024,147172,2016-07-31 16:50:42,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,golden_retriever,0.985876,puppo
759557299618865152,2016-07-31,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,"https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1",10.0,10.0,Emma,4296,1086,9384024,147172,2016-07-31 01:12:26,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,golden_retriever,0.763333,puppo
759447681597108224,2016-07-30,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11.0,10.0,Oakley,7676,2216,9384024,147172,2016-07-30 17:56:51,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,kuvasz,0.223148,puppo
759197388317847553,2016-07-30,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,"https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1",12.0,10.0,Luna,5577,1771,9384024,147172,2016-07-30 01:22:17,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,kuvasz,0.5113409999999999,puppo
759099523532779520,2016-07-29,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,https://twitter.com/dog_rates/status/759099523532779520/photo/1,7.0,10.0,Toby,13274,3739,9384024,147172,2016-07-29 18:53:24,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,Shetland_sheepdog,0.12903399999999998,puppo
819227688460238848,2017-01-11,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10.0,Finn,21177,6115,9384024,147172,2017-01-11 17:01:16,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001,puppo
759846353224826880,2016-07-31,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,https://twitter.com/dog_rates/status/759846353224826880/photo/1,11.0,10.0,Kirby,6114,1766,9384024,147172,2016-07-31 20:21:02,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,Sussex_spaniel,0.35539499999999996,puppo
761599872357261312,2016-08-05,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",https://twitter.com/dog_rates/status/761599872357261312/photo/1,11.0,10.0,Sephie,3773,1068,9384024,147172,2016-08-05 16:28:54,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,Gordon_setter,0.240427,puppo
761976711479193600,2016-08-06,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,"https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1",12.0,10.0,Shelby,4913,1780,9384024,147172,2016-08-06 17:26:19,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,Labrador_retriever,0.47555200000000003,puppo
